date,open,high,low,close,pct_change
2022-12-28,72865.8,73550.2,71856.1,71883.8,-0.018096234595389116
2022-12-29,71575.6,72415.5,70614.0,70643.3,-0.017257017575587286
2022-12-30,70987.9,71508.4,69868.5,69917.1,-0.0102798142215893
2023-01-03,69846.7,71846.6,69846.7,71836.8,0.027456802413143633
2023-01-04,71917.1,73135.5,71857.4,72258.2,0.005866074212659722
2023-01-05,72423.4,74318.8,72402.8,73949.8,0.023410491819613632
2023-01-06,73973.3,75519.7,73973.3,74681.0,0.009887788743174308
2023-01-09,75031.7,76664.9,75031.7,75677.9,0.013348776797311057
2023-01-10,75651.3,76677.5,75593.0,75681.9,5.285558928025402e-05
2023-01-11,75656.6,76713.0,74827.3,74944.8,-0.009739448930325412
2023-01-12,75242.3,76216.9,74345.5,74434.9,-0.006803674170856588
2023-01-13,74653.6,75251.6,74032.4,74463.2,0.0003801979985196269
2023-01-16,74666.3,77601.4,74666.3,76897.0,0.03268460125269934
2023-01-17,76980.1,77888.4,76230.6,76380.2,-0.006720678309947159
2023-01-18,76486.5,77300.0,75389.4,75462.6,-0.012013584672467381
2023-01-19,75250.1,76023.0,75202.5,75445.4,-0.0002279274766574524
2023-01-20,75477.0,76858.2,75477.0,76218.9,0.010252447465319392
2023-01-30,77875.4,80150.6,77875.4,79626.2,0.044704135063612815
2023-01-31,79560.3,81113.6,79537.0,80391.4,0.009609902268348902
2023-02-01,80590.0,83237.2,80580.9,83237.2,0.035399308881298275
2023-02-02,83288.7,85306.0,83288.7,84674.8,0.017271123968610302
2023-02-03,84393.4,85228.9,84223.4,84883.4,0.002463542872259472
2023-02-06,84568.7,85989.9,84352.0,84508.2,-0.004420181095479148
2023-02-07,84632.0,85452.4,84389.5,84580.2,0.0008519883277600115
2023-02-08,84704.1,85345.2,83407.1,83464.5,-0.01319103052487458
2023-02-09,83171.5,85097.5,83171.5,85024.2,0.018686986682961093
2023-02-10,85040.4,86226.9,84608.5,84698.4,-0.003831850226170941
2023-02-13,84787.6,86719.5,84786.8,86517.7,0.021479744599661954
2023-02-14,86653.4,87921.6,86442.3,86654.3,0.0015788676767876098
2023-02-15,86660.0,87686.1,86660.0,87073.8,0.004841075399605099
2023-02-16,87021.1,88640.7,86592.0,87593.5,0.005968500283667355
2023-02-17,87627.1,88622.5,86469.4,86526.9,-0.012176702609211887
2023-02-20,86741.1,88580.0,86681.3,88580.0,0.023727881156033526
2023-02-21,88560.7,90385.5,88541.9,88952.1,0.004200722510724786
2023-02-22,88332.4,89573.3,87592.6,87737.3,-0.013656788316408486
2023-02-23,87777.1,88658.2,86446.7,86649.0,-0.012404074435844348
2023-02-24,86714.9,87274.0,85000.0,85021.8,-0.01877921268566285
2023-02-27,84892.1,85854.6,83484.0,83582.7,-0.016926247150730767
2023-02-28,84011.8,84794.2,82898.1,83559.3,-0.0002799622409900282
2023-03-01,83437.7,85352.9,83437.7,84951.7,0.01666361494172386
2023-03-02,84913.2,86243.8,84908.9,85098.9,0.001732749315199067
2023-03-03,85047.3,86170.1,84967.1,85058.6,-0.00047356663834652313
2023-03-06,85147.6,86446.0,85127.1,85802.5,0.008745735293080203
2023-03-07,85660.5,86605.8,84599.3,84702.9,-0.012815477404504616
2023-03-08,84462.4,85779.0,83582.7,83979.9,-0.008535717195042869
2023-03-09,83985.3,84650.3,82997.4,83066.2,-0.010879984377214047
2023-03-10,82674.2,83545.8,81570.3,81599.3,-0.017659409001495097
2023-03-13,81580.0,82796.3,81580.0,82402.2,0.00983954519217689
2023-03-14,82237.1,83033.8,82090.6,82446.9,0.0005424612449667077
2023-03-15,82900.3,84241.5,82400.4,82485.9,0.00047303173315182967
2023-03-16,81985.9,83075.2,81255.5,81363.4,-0.013608386403009431
2023-03-17,82026.4,83973.1,81996.8,83273.1,0.023471241368969498
2023-03-20,83566.8,85934.2,83562.7,84542.5,0.015243818231817974
2023-03-21,84691.0,86098.0,84674.6,85719.5,0.013921991897566377
2023-03-22,85977.4,87574.8,85977.4,86804.8,0.012661063118660332
2023-03-23,86552.1,88356.0,86552.1,88356.0,0.017869979540301895
2023-03-24,88382.0,89898.2,88382.0,89517.7,0.013147946941916677
2023-03-27,89532.6,91529.6,89532.6,91008.2,0.016650338424691435
2023-03-28,90808.7,91880.5,89950.8,90121.8,-0.009739781690001448
2023-03-29,90179.9,91196.8,89944.6,90105.9,-0.00017642790090754978
2023-03-30,90194.6,91018.0,89659.4,89942.1,-0.0018178609835758364
2023-03-31,90011.7,91337.1,89933.3,90988.5,0.011634151304005469
2023-04-03,91192.3,94836.5,91192.3,94836.5,0.04229105876017303
2023-04-04,94747.9,97411.5,94747.9,96929.4,0.02206850737848809
2023-04-06,96316.3,98806.1,96316.3,97901.7,0.010031012262533334
2023-04-07,98012.7,99721.2,97939.8,98551.3,0.00663522696745833
2023-04-10,98926.3,100526.4,97736.1,97975.1,-0.00584670115970054
2023-04-11,98081.3,99707.1,97970.5,98331.5,0.0036376589562041595
2023-04-12,98296.9,100545.5,98252.4,99621.6,0.013119905625359252
2023-04-13,99277.1,100818.7,98388.0,98554.7,-0.010709524842002272
2023-04-14,98922.2,100204.0,98922.2,99385.2,0.008426792431005303
2023-04-17,99207.7,101265.0,99207.7,99861.5,0.004792464069096836
2023-04-18,99529.9,101044.0,99529.9,99762.9,-0.0009873675039930863
2023-04-19,99682.7,101135.8,99199.3,99404.4,-0.0035935202364807406
2023-04-20,99424.3,101000.0,99424.3,100578.7,0.011813360374389958
2023-04-21,100589.2,101660.8,98358.4,98400.5,-0.021656672834307833
2023-04-24,98511.0,99845.8,97514.1,98044.3,-0.0036199003053846157
2023-04-25,97924.6,98586.9,96376.3,97144.9,-0.00917340426725477
2023-04-26,96851.0,98631.9,96851.0,97209.0,0.0006598390651491037
2023-04-27,96653.6,98655.2,96229.6,96653.1,-0.005718606301885587
2023-04-28,96667.0,99667.5,96667.0,99288.6,0.02726761997287208
2023-05-04,99243.2,101415.8,99243.2,100550.9,0.012713443436607852
2023-05-05,100376.5,101555.7,99419.7,99559.9,-0.009855704921586939
2023-05-08,99848.5,102099.7,99807.9,101199.9,0.016472495452486413
2023-05-09,101088.6,103368.7,100858.9,100948.7,-0.0024822158915176473
2023-05-10,100731.2,102088.8,99639.0,100179.8,-0.007616739987736265
2023-05-11,100562.1,101244.3,98584.8,98616.7,-0.015602945903265941
2023-05-12,98328.6,99441.7,95678.3,95726.3,-0.02930943744822123
2023-05-15,95917.4,96632.8,95017.1,96165.8,0.004591214744537275
2023-05-16,96028.5,96694.9,93656.4,93849.0,-0.024091724916758372
2023-05-17,93450.6,94985.9,92395.6,92601.2,-0.01329582627412118
2023-05-18,92670.0,94217.5,92315.3,92386.9,-0.0023142248696561563
2023-05-19,92192.4,93060.6,90970.2,91007.1,-0.014935017843438758
2023-05-22,90965.2,91896.7,89621.9,89665.1,-0.014746102227188862
2023-05-23,89496.9,89957.5,87072.0,87073.7,-0.028900876706767886
2023-05-24,87046.7,87905.8,85782.5,85800.8,-0.014618650637333586
2023-05-25,85823.0,86778.6,84475.6,85340.4,-0.005365917334104187
2023-05-26,85199.1,86301.3,85078.9,85113.4,-0.002659935974052119
2023-05-29,85575.7,86888.3,85023.8,85134.7,0.00025025436652748034
2023-05-30,84830.4,86125.6,84783.0,86054.7,0.010806404439082984
2023-05-31,85839.3,87128.5,85559.3,85948.6,-0.0012329367251293633
2023-06-01,85946.1,87967.5,85567.4,86569.4,0.007222921606634625
2023-06-02,86584.1,88242.4,86584.1,86978.7,0.004727998576864456
2023-06-05,87069.3,88605.1,86665.2,86779.3,-0.002292515293974229
2023-06-06,86476.7,87638.2,84827.1,85144.0,-0.01884435573921439
2023-06-07,85134.3,86315.5,84275.1,84560.4,-0.00685427041247777
2023-06-08,84380.8,85164.0,83651.5,83711.3,-0.010041343229218347
2023-06-09,83795.3,85167.8,83795.3,85151.5,0.017204367869092962
2023-06-12,85537.3,87164.8,85537.3,86303.5,0.013528828030040518
2023-06-13,86141.9,87729.9,86141.9,86855.6,0.006397191307421002
2023-06-14,86884.7,88322.0,86884.7,87327.5,0.005433155720529159
2023-06-15,87390.3,89014.2,87390.3,88660.8,0.015267813689845644
2023-06-16,88611.9,90611.5,88611.9,90515.6,0.02092018118492045
2023-06-19,90526.6,92377.1,90526.6,91728.7,0.01340210969158906
2023-06-20,91649.3,92874.6,91496.8,92095.6,0.0039998386546413744
2023-06-21,91655.4,92415.5,89555.9,89591.1,-0.027194567384326684
2023-06-26,88923.7,90193.9,87292.2,87550.4,-0.022777932182995952
2023-06-27,87771.4,88963.8,87697.1,87807.8,0.002940020833714252
2023-06-28,87469.9,87567.3,86422.4,86552.2,-0.014299413036199637
2023-06-29,86584.7,87614.3,86363.9,86380.5,-0.00198377395375271
2023-06-30,86361.0,87711.1,86110.3,86996.3,0.007128923773305429
2023-07-03,87428.4,88962.4,87428.4,87898.9,0.010375153885854749
2023-07-04,87772.2,89105.1,87772.2,88192.9,0.0033447517545726058
2023-07-05,88018.6,89018.5,86511.0,86668.0,-0.01729050751250949
2023-07-06,86417.1,88149.3,85633.9,85750.6,-0.010585221765818886
2023-07-07,85564.0,85940.0,83996.4,84034.1,-0.020017352648261322
2023-07-10,84543.8,85375.7,83114.3,83168.8,-0.010297010380309946
2023-07-11,83168.2,84155.5,82815.5,82914.6,-0.0030564346245226526
2023-07-12,82827.8,83763.8,81575.9,81742.2,-0.01413984991786743
2023-07-13,82054.6,83454.5,82054.6,83157.2,0.01731052014748813
2023-07-14,83356.9,84706.1,83271.6,83359.9,0.0024375520099282344
2023-07-17,83052.0,84228.4,82127.8,82340.6,-0.012227701808663283
2023-07-18,82350.0,82891.3,81052.5,81114.0,-0.014896660942475548
2023-07-19,81134.4,81768.0,79564.9,79658.7,-0.01794141578519126
2023-07-20,79746.5,80253.6,77728.6,77894.7,-0.022144473861612113
2023-07-21,77846.4,78757.8,76563.0,76627.4,-0.01626939958687823
2023-07-24,76413.5,78012.3,75427.7,75488.2,-0.014866744793637698
2023-07-25,76633.5,78651.8,76544.1,78342.7,0.03781385700016693
2023-07-26,78068.0,79155.5,77320.3,77542.4,-0.010215374246739017
2023-07-27,77533.0,78753.6,76697.0,76862.9,-0.008762947755034611
2023-07-28,76582.2,79169.0,76582.2,79169.0,0.030002771167884745
2023-07-31,79678.2,83048.2,79678.2,82603.5,0.04338187927092685
2023-08-01,82369.1,84169.3,82369.1,83271.5,0.00808682440816666
2023-08-02,83010.2,84468.8,82754.1,82906.4,-0.004384453264322241
2023-08-03,82692.3,83749.5,82692.3,82992.2,0.0010349020099775785
2023-08-04,83640.0,85379.3,83640.0,84878.8,0.022732256766298642
2023-08-07,84653.2,86160.6,84312.0,84613.6,-0.0031244551053972724
2023-08-08,84533.1,85228.9,83347.4,83390.9,-0.014450395681072647
2023-08-09,83061.0,83811.8,81430.0,81566.1,-0.021882483580342615
2023-08-10,81436.4,82328.0,80301.1,80420.1,-0.014049954576717538
2023-08-11,80326.8,80691.3,78127.2,78220.5,-0.027351371112445788
2023-08-14,78065.7,78820.0,77700.3,77977.8,-0.0031027671774023213
2023-08-15,77938.0,78569.6,76386.4,76622.0,-0.017386999889712262
2023-08-16,76260.0,76866.3,74943.3,74966.5,-0.021606066142883296
2023-08-17,74622.5,75994.2,74570.0,75159.0,0.0025678136234184024
2023-08-18,75355.3,75967.5,73355.5,73362.3,-0.023905320720073453
2023-08-21,73267.0,74465.9,71927.0,71933.6,-0.01947458026806681
2023-08-22,72612.3,73190.4,71462.5,73184.7,0.01739242857301715
2023-08-23,72810.8,73175.6,71038.2,71076.7,-0.02880383468129266
2023-08-24,71139.4,72655.6,71139.4,71484.6,0.005738870825460429
2023-08-25,70923.4,72173.2,69931.0,70265.0,-0.01706101733800014
2023-08-28,74805.6,75891.0,73629.6,73986.6,0.052965203159467844
2023-08-29,73780.9,78046.8,73780.9,77903.7,0.05294337082660894
2023-08-30,78017.9,80226.2,78017.9,79274.5,0.01759608336959606
2023-08-31,78951.1,80264.9,78420.3,78578.5,-0.008779620180512038
2023-09-01,78986.5,79918.9,77752.8,77884.7,-0.008829387173336256
2023-09-04,78390.1,80167.9,78378.9,79590.0,0.021895186089180507
2023-09-05,79321.3,80234.5,78559.7,78647.1,-0.0118469656992084
2023-09-06,78576.4,79154.1,78133.9,78364.5,-0.0035932666303017946
2023-09-07,78212.6,78821.5,76557.4,76586.4,-0.02269012116455804
2023-09-08,76303.0,77028.2,75530.6,75549.9,-0.01353373444893613
2023-09-11,75704.9,77435.5,75584.9,76650.2,0.014563884267219551
2023-09-12,76527.8,77398.5,75622.3,75659.8,-0.012921036083402226
2023-09-13,75443.8,75990.7,73787.3,74030.3,-0.021537196767636213
2023-09-14,73965.6,74497.0,72604.9,72735.4,-0.017491486594002792
2023-09-15,72947.6,73801.7,72055.6,72407.3,-0.004510870910175657
2023-09-18,72104.9,73929.8,72070.6,72257.9,-0.0020633278688751977
2023-09-19,72059.4,72422.1,70767.1,70785.7,-0.020374242816356358
2023-09-20,70583.1,71268.1,69012.1,69027.5,-0.024838350118738584
2023-09-21,68829.3,69639.8,67614.0,67631.4,-0.020225272536308125
2023-09-22,67569.8,69523.8,67569.8,69523.8,0.027981085708709497
2023-09-25,69512.2,70486.4,69141.8,69173.4,-0.005040000690411217
2023-09-26,69087.5,70095.5,68391.2,68399.1,-0.011193609104077407
2023-09-27,68417.5,69808.4,68417.5,68640.1,0.003523438173894
2023-09-28,68957.3,69903.0,68907.6,69096.9,0.006655001959495754
2023-10-09,69109.7,70417.7,69081.2,69512.1,0.006008952644764198
2023-10-10,69905.7,70854.2,69554.1,69661.8,0.0021535818943752005
2023-10-11,69837.3,71627.4,69837.3,70613.5,0.013661719909620507
2023-10-12,71155.1,72145.5,71038.8,71653.0,0.014720981115509124
2023-10-13,71230.3,72594.4,71230.3,71667.4,0.00020096855679452297
2023-10-16,71678.9,72642.9,71011.8,71383.6,-0.003959959479484243
2023-10-17,71393.4,72001.0,70872.6,71062.4,-0.004499632968917422
2023-10-18,70760.7,71567.6,70097.0,70161.3,-0.01268040482730659
2023-10-19,69678.0,71447.8,69454.5,69533.1,-0.008953653937426975
2023-10-20,69178.3,70248.3,68431.9,68582.4,-0.013672624980045622
2023-10-23,68262.1,68874.2,66860.3,67303.9,-0.018641808977230334
2023-10-24,67778.7,69805.0,67642.1,68847.9,0.022940721117201246
2023-10-25,69499.5,71587.8,69469.2,70553.2,0.024769092448716723
2023-10-26,70205.1,71776.3,70205.1,71321.4,0.010888237528559941
2023-10-27,71032.7,73769.1,71032.7,73680.4,0.0330756266702561
2023-10-30,73629.5,76695.1,73629.5,76680.1,0.04071231969424716
2023-10-31,76681.6,77956.0,76469.0,76810.2,0.0016966592375335932
2023-11-01,76941.1,77974.7,76486.8,76548.6,-0.003405797667497157
2023-11-02,76673.5,77290.2,75185.8,75221.4,-0.017338004875334212
2023-11-03,75398.8,77279.3,75398.8,76172.8,0.012647996447819443
2023-11-06,76890.2,79875.5,76890.2,79829.5,0.04800532473533847
2023-11-07,79643.1,81348.5,79643.1,81072.8,0.015574443031711294
2023-11-08,80929.6,82881.4,80929.6,82196.5,0.01386038227370956
2023-11-09,82061.4,83273.5,81617.4,81735.2,-0.005612161101750113
2023-11-10,81232.1,82384.4,80546.8,80588.4,-0.014030674666484
2023-11-13,81000.8,82360.9,80838.5,81086.6,0.006182031160812285
2023-11-14,81031.8,82533.2,80994.1,81533.8,0.005515091272787265
2023-11-15,82387.6,83430.7,82216.1,82423.5,0.010912038933546642
2023-11-16,82029.1,83218.8,81091.2,81107.3,-0.015968746777314635
2023-11-17,81049.8,81822.1,80641.9,80845.5,-0.0032278228963361633
2023-11-20,80996.9,82310.1,80996.9,81627.8,0.0096764816842001
2023-11-21,81787.9,83164.1,81372.6,81612.8,-0.00018376092458693982
2023-11-22,81269.4,82219.8,80159.8,80171.9,-0.017655318773525774
2023-11-23,80083.5,81312.6,80020.9,80142.3,-0.0003692066671737715
2023-11-24,80091.0,80522.3,78429.9,78485.9,-0.020668236374548843
2023-11-27,78346.1,79286.2,78119.0,78154.7,-0.0042198662434908
2023-11-28,77987.6,79302.1,77711.0,77947.6,-0.0026498726244229553
2023-11-29,77843.8,78738.2,76840.6,76878.5,-0.01371562434250706
2023-11-30,76992.0,77803.5,75895.5,76387.4,-0.006388001847070446
2023-12-01,76255.9,77205.4,76235.8,77008.8,0.008134849464702443
2023-12-04,77234.7,78606.1,77078.8,77091.0,0.0010674104777634863
2023-12-05,77081.1,77474.6,75481.3,75498.8,-0.020653513380290756
2023-12-06,75446.9,76939.0,75358.6,75748.5,0.003307337335162863
2023-12-07,75624.0,76519.2,75624.0,75662.8,-0.001131375538789503
2023-12-08,75697.2,77099.0,75697.2,76772.6,0.01466770989178312
2023-12-11,76330.9,78439.8,76260.2,78439.8,0.021716080997647547
2023-12-12,78442.9,79451.7,77949.9,78137.5,-0.00385391089727416
2023-12-13,77921.1,78675.0,76730.8,76778.7,-0.017389857622780447
2023-12-14,77227.9,77895.8,75521.5,75590.8,-0.015471738906754018
2023-12-15,75880.8,76674.3,74568.3,74723.4,-0.011474941394984728
2023-12-18,74437.8,75408.3,72998.5,73175.9,-0.02070971074656669
2023-12-19,73070.2,73948.8,71698.0,72202.7,-0.013299460614765168
2023-12-20,72307.6,72704.0,70268.5,70299.9,-0.02635358511523811
2023-12-21,70007.5,71765.7,70007.5,70872.9,0.008150793955610247
2023-12-22,70838.0,71334.6,69821.4,70106.6,-0.010812313310164967
2023-12-25,70104.0,70845.6,69079.8,69133.2,-0.013884570069009339
2023-12-26,69100.0,69265.8,67259.3,67349.3,-0.025803810614870915
2023-12-27,67575.5,67958.0,67079.2,67123.2,-0.003357124721415139
2023-12-28,66961.6,70154.2,66961.6,69908.2,0.04149087051868805
2023-12-29,69988.5,72023.3,69988.5,71535.7,0.02328053075318781
2024-01-02,71811.0,72985.8,71616.2,71649.2,0.0015866203867440642
2024-01-03,71647.2,72336.0,70939.6,71196.9,-0.00631270132813766
2024-01-04,71043.8,71469.6,70082.0,70221.3,-0.013702843803592435
2024-01-05,70035.5,71017.1,68757.3,69172.4,-0.01493706325573596
2024-01-08,68974.4,69624.8,67740.0,67754.1,-0.020503842573049158
2024-01-09,68012.4,69379.6,67523.2,67799.0,0.000662690523525411
2024-01-10,67396.8,68962.1,66776.4,66776.4,-0.015082818330653947
2024-01-11,66660.9,68505.1,66660.9,68092.1,0.019703068748839536
2024-01-12,67989.1,69210.9,67219.3,67258.4,-0.012243711091301512
2024-01-15,66913.0,68407.1,66559.8,66609.0,-0.009655299561095676
2024-01-16,66537.4,67354.1,65812.6,66639.6,0.0004593973787327954
2024-01-17,66374.1,66811.6,64687.5,64699.4,-0.029114820617170634
2024-01-18,64455.0,66937.2,64396.6,66937.2,0.03458764687153204
2024-01-19,66810.5,68031.3,66020.4,66031.6,-0.013529098916596372
2024-01-22,65880.1,66247.1,63577.0,64293.4,-0.026323760139084995
2024-01-23,64128.8,66170.9,63675.2,65372.8,0.016788659489154423
2024-01-24,65864.6,67070.1,64529.6,67070.1,0.02596339762102895
2024-01-25,66887.5,70694.1,66881.9,70694.1,0.05403301918440562
2024-01-26,70538.4,72410.9,70538.4,71081.5,0.005479948114481825
2024-01-29,71186.1,71784.1,69895.8,69898.2,-0.01664708820157146
2024-01-30,69239.3,70599.3,67713.4,67816.6,-0.02978045214325964
2024-01-31,67440.1,68432.0,66162.8,66365.1,-0.02140331423279851
2024-02-01,66075.6,68706.4,65735.7,66415.3,0.0007564216734397
2024-02-02,66677.8,67324.6,63455.8,65719.5,-0.010476501649469339
2024-02-05,64818.8,66809.3,63025.2,64839.1,-0.013396328334816965
2024-02-06,63595.2,70586.4,63353.1,69984.9,0.07936260682211804
2024-02-07,70044.5,73872.2,69712.3,73418.9,0.049067727466925115
2024-02-08,73749.0,78483.3,73749.0,78236.6,0.06561934324812846
2024-02-19,79523.3,82076.0,79335.5,81443.3,0.04098721058941712
2024-02-20,80959.6,82515.9,80575.0,81666.1,0.0027356455349918374
2024-02-21,80636.8,85216.5,80636.8,83433.3,0.021639333823948892
2024-02-22,83521.1,85454.5,83521.1,84449.9,0.012184583373784807
2024-02-23,84973.4,86250.0,84672.2,85917.9,0.01738308748737416
2024-02-26,86050.1,87992.7,86050.1,86807.2,0.010350578866569204
2024-02-27,86315.8,89416.0,86227.2,89416.0,0.030052806679630395
2024-02-28,89644.1,92340.6,88263.3,88280.9,-0.012694596045450535
2024-02-29,87753.3,92302.7,87753.3,91997.1,0.04209517574016597
2024-03-01,92280.1,94424.2,92280.1,93492.0,0.016249425253622052
2024-03-04,93898.9,95527.5,93696.6,94410.5,0.009824369999572147
2024-03-05,93470.2,95300.1,93338.4,93786.7,-0.006607315923546686
2024-03-06,93331.8,95128.0,93187.5,93285.1,-0.005348306316353968
2024-03-07,93644.7,94725.1,91592.5,91595.1,-0.018116505208227274
2024-03-08,92156.9,92915.4,91386.2,91711.3,0.0012686268151897995
2024-03-11,91595.6,93444.6,91595.6,93444.6,0.018899524922228794
2024-03-12,93696.1,95471.3,93686.3,94777.9,0.014268347234618117
2024-03-13,94786.5,96085.7,94540.3,94829.5,0.0005444307164435003
2024-03-14,94832.7,96139.2,93264.7,93917.8,-0.009614096879135725
2024-03-15,93794.8,94515.9,93159.8,94197.6,0.002979200960840256
2024-03-18,94772.5,96998.6,94772.5,96731.6,0.02690089768741455
2024-03-19,96367.0,98332.1,96070.7,96101.6,-0.006512866529655215
2024-03-20,96017.9,97402.3,96017.9,96287.8,0.0019375327778101692
2024-03-21,96744.4,97936.0,96019.6,96108.6,-0.0018610872820855606
2024-03-22,95859.2,96420.3,95206.0,95234.0,-0.00910012215348055
2024-03-25,95182.5,96346.0,92981.0,93009.2,-0.02336140454039526
2024-03-26,93241.2,93938.7,91518.5,92065.5,-0.010146308107155
2024-03-27,91780.0,91933.5,88323.1,88350.4,-0.04035279230547828
2024-03-28,88453.3,91476.3,88453.3,89862.1,0.017110279070609913
2024-03-29,89814.1,90869.9,89246.4,89556.9,-0.0033963150204592285
2024-04-01,89578.4,92733.2,89578.4,91558.9,0.0223545031147796
2024-04-02,91562.1,92278.8,90140.2,90621.4,-0.010239310432956228
2024-04-03,90383.7,91000.6,89298.8,89369.0,-0.013820135199853367
2024-04-08,89225.2,90717.9,87981.6,88003.0,-0.015284942205910368
2024-04-09,87957.3,88984.9,87452.3,87609.5,-0.0044714384736883606
2024-04-10,87318.1,87766.4,85180.7,85337.5,-0.025933260662371116
2024-04-11,85335.7,86669.5,84684.4,84768.5,-0.006667643181485272
2024-04-12,84887.8,85740.3,83472.5,83655.6,-0.013128697570441772
2024-04-15,83576.3,85721.2,82899.8,84031.4,0.004492227657203918
2024-04-16,83269.4,83532.3,81243.8,81329.0,-0.0321594070787824
2024-04-17,82394.1,85535.4,82394.1,85249.7,0.0482078963223449
2024-04-18,84794.6,87514.7,84786.5,85728.0,0.005610576928716471
2024-04-19,85216.1,86840.8,84686.8,84913.5,-0.009500979843225066
2024-04-22,84449.0,86476.2,83786.8,83806.1,-0.013041506945303039
2024-04-23,83964.3,84651.9,82761.1,82804.3,-0.011953783793781203
2024-04-24,83079.0,84519.7,83019.9,83576.4,0.009324394989149054
2024-04-25,83196.1,84928.8,82834.8,82886.3,-0.008257115645086355
2024-04-26,83299.5,86348.9,83299.5,86346.8,0.041749963504222
2024-04-29,86635.9,90867.5,86635.9,90655.9,0.04990457087002631
2024-04-30,90817.0,92310.7,90580.4,90648.3,-8.383348463791851e-05
2024-05-06,92256.3,94440.6,92256.3,93664.0,0.03326813630261127
2024-05-07,93744.4,95232.5,93608.5,93778.9,0.0012267253160231917
2024-05-08,93181.0,94158.9,91621.1,91666.2,-0.022528521874323526
2024-05-09,91652.7,93494.9,91652.7,92391.0,0.00790694934446945
2024-05-10,92510.0,93034.1,91427.8,91485.1,-0.009805067593163797
2024-05-13,90814.1,92443.1,90440.2,90626.8,-0.009381855624577162
2024-05-14,90970.6,91821.4,89917.2,90020.0,-0.006695591149637914
2024-05-15,89791.4,90706.4,87760.7,87858.2,-0.02401466340813152
2024-05-16,88090.4,89291.6,87305.5,87574.1,-0.003233619627991402
2024-05-17,87557.3,88876.5,87365.4,88490.6,0.010465422996068563
2024-05-20,88733.0,90938.8,88733.0,89766.7,0.01442074073404398
2024-05-21,89302.7,90173.6,87838.0,87949.6,-0.020242472988312943
2024-05-22,87924.0,88841.2,87369.6,87450.6,-0.005673704030490168
2024-05-23,87063.4,87557.5,85187.3,85331.9,-0.024227392379240542
2024-05-24,85107.1,86238.1,83186.1,83240.4,-0.02451017731938465
2024-05-27,83680.0,84193.9,82897.5,83414.6,0.0020927338167526788
2024-05-28,83103.6,84327.2,81591.9,81624.9,-0.021455476619201108
2024-05-29,81797.2,83005.6,80565.8,80705.8,-0.011260044422718996
2024-05-30,80280.6,81424.3,79111.4,79267.9,-0.01781656336967119
2024-05-31,79495.4,80556.3,78399.3,78577.5,-0.008709704684998543
2024-06-03,78534.0,79983.6,77854.8,78343.7,-0.0029754064458655805
2024-06-04,78001.8,78949.8,77668.1,78225.6,-0.0015074600765599966
2024-06-05,77898.2,78937.6,76313.0,76335.4,-0.02416344521486591
2024-06-06,76539.6,77365.1,75312.6,75518.5,-0.010701456991120684
2024-06-07,76222.5,77072.2,75256.8,75512.0,-8.607162483365016e-05
2024-06-11,75056.3,76262.0,75056.3,75460.7,-0.0006793622205742977
2024-06-12,75423.2,76771.8,75407.7,75448.6,-0.00016034836676559472
2024-06-13,75448.6,76558.0,74841.8,74977.8,-0.006240009754985509
2024-06-14,74767.5,76022.5,74536.9,75981.6,0.013387962836999723
2024-06-17,75638.2,77315.5,75638.2,75935.2,-0.000610674163218583
2024-06-18,75952.9,77494.1,75952.9,76293.4,0.004717179911292835
2024-06-19,76393.1,76874.3,75046.5,75063.5,-0.0161206605027433
2024-06-20,74901.9,75565.7,73462.2,73486.5,-0.021008879148987192
2024-06-21,73154.7,74374.5,72297.3,72395.7,-0.014843542691514777
2024-06-24,71887.8,72553.7,70335.5,70456.0,-0.02679302776269854
2024-06-25,70468.6,71312.7,69015.8,69361.0,-0.01554161462473036
2024-06-26,69300.0,70295.1,68965.1,70289.7,0.013389368665388313
2024-06-27,69861.2,70538.5,68397.0,68427.8,-0.02648894503746624
2024-06-28,68293.7,70357.1,68293.7,69040.1,0.00894811757794356
2024-07-01,69224.6,69876.6,69219.7,69501.9,0.006688866325512022
2024-07-02,69461.8,70530.8,68584.2,68742.2,-0.010930636428644336
2024-07-03,68690.5,69114.0,67372.6,67409.7,-0.019384017386699925
2024-07-04,67614.0,68074.1,65614.9,65627.6,-0.026436848109396616
2024-07-05,65502.0,66022.6,65082.3,65399.3,-0.0034787193193108745
2024-07-08,65399.3,65669.6,63703.9,63902.3,-0.022890153258521062
2024-07-09,63838.7,66082.3,63767.3,66003.1,0.03287518602616801
2024-07-10,65657.2,67429.8,65657.2,65872.8,-0.001974149699029315
2024-07-11,66861.8,68738.3,66745.2,68225.8,0.03572035802334206
2024-07-12,67952.1,69186.1,67933.3,68024.7,-0.0029475652905499583
2024-07-15,67773.5,68606.3,66786.7,66919.5,-0.016247039678234487
2024-07-16,66724.4,67597.7,66724.4,67178.1,0.0038643444735839694
2024-07-17,67101.7,67613.3,66425.5,66432.5,-0.011098855132848473
2024-07-18,65740.1,67156.6,65740.1,66748.5,0.004756707936627302
2024-07-19,66274.8,67910.7,66274.8,66970.3,0.003322921114332189
2024-07-22,67090.3,68251.4,66898.3,67082.6,0.0016768627287022664
2024-07-23,66993.1,67374.2,65359.3,65394.2,-0.02516897079123359
2024-07-24,65256.7,66039.4,64228.9,64391.8,-0.015328576540427075
