date,concept,close,return
2023-02-24,光热发电,921.1,-0.0020585
2023-02-24,免疫治疗,979.97,-0.00650858
2023-02-24,免税概念,1109.39,-0.0039773
2023-02-24,养老概念,1318.21,-0.00029577
2023-02-24,军民融合,1130.94,0.00566439
2023-02-24,冷链物流,1034.67,-0.00566041
2023-02-24,减速器,956.72,-0.01314134
2023-02-24,分散染料,641.24,-0.00414654
2023-02-24,创投概念,1276.85,-0.00200092
2023-02-24,创新药,1013.74,-0.0046149
2023-02-24,化肥概念,929.71,-0.00353694
2023-02-24,区块链,831.36,0.00603846
2023-02-24,医废处理,969.59,-0.00358655
2023-02-24,医美概念,1158.46,-0.00460552
2023-02-24,华为鸿蒙,863.11,0.00312638
2023-02-24,博彩概念,1922.13,0.003346
2023-02-24,卫星导航,2003.51,0.00682942
2023-02-24,口罩防护,1563.87,-0.00330136
2023-02-24,可燃冰,1340.09,-0.00091701
2023-02-24,含B股,1402.2,-0.00483318
2023-02-24,含GDR,895.86,-0.00525211
2023-02-24,含H股,1449.11,-0.00882347
2023-02-24,含可转债,1505.76,-0.00872931
2023-02-24,固态电池,913.78,-0.00974241
2023-02-24,国产软件,1743.84,0.01125589
2023-02-24,国资云,1375.86,0.01277135
2023-02-24,国防军工,1551.87,0.00710614
2023-02-24,土地流转,1329.16,-0.00587131
2023-02-24,地下管网,1017.87,-0.00208824
2023-02-24,地摊经济,1535.7,-0.0091491
2023-02-24,地热能,1743.66,-0.00214603
2023-02-24,垃圾分类,988.86,-0.00277327
2023-02-24,培育钻石,895.12,-0.00059175
2023-02-24,基因概念,2713.85,-0.00516507
2023-02-24,复合铜箔,929.82,-0.00999776
2023-02-24,大数据,1183.18,0.0057719
2023-02-24,大飞机,1090.48,0.00540281
2023-02-24,天然气,986.3,-0.00089143
2023-02-24,婴童概念,2333.23,0.00045022
2023-02-24,安防服务,3853.41,0.00469573
2023-02-24,家庭医生,1019.21,0.00352491
2023-02-24,小米概念,1448.42,-0.00328929
2023-02-24,工业互联,1386.36,0.00266875
2023-02-24,工业大麻,780.71,-0.00491989
2023-02-24,工业母机,1026.43,-0.00785841
2023-02-24,工业气体,868.99,-0.00306312
2023-02-24,幽门菌,959.75,-0.0058216
2023-02-24,抖音概念,781.73,0.0014476
2023-02-24,换电概念,883.64,-0.00482025
2023-02-24,操作系统,1021.97,0.00890468
2023-02-24,数字孪生,1058.4,0.00779844
2023-02-24,数字水印,962.25,0.01596402
2023-02-24,数字货币,1327.39,0.00864735
2023-02-24,数据中心,1074.06,0.00737198
2023-02-24,数据确权,1094.14,0.0035864
2023-02-24,新型城镇,916.14,-0.00306869
2023-02-24,新型烟草,965.13,-0.00691465
2023-02-24,新材料,1123.35,-0.00525113
2023-02-24,新能源车,1372.85,-0.0119614
2023-02-24,新零售,1052.56,-0.00938326
2023-02-24,旅游概念,1022.44,0.00188139
2023-02-24,无人机,598.18,0.0051756
2023-02-24,无人驾驶,1598.21,-0.00840696
2023-02-24,无线耳机,1760.03,-0.00510441
2023-02-24,智慧城市,783.95,0.00480646
2023-02-24,智慧政务,988.43,0.00859175
2023-02-24,智能交通,2872.68,0.00674274
2023-02-24,智能医疗,1404.76,0.0031922
2023-02-24,智能家居,2314.8,-0.00187569
2023-02-24,智能机器,2862.27,-0.00316922
2023-02-24,智能电网,1890.84,-0.00514569
2023-02-24,智能穿戴,1931.34,-0.00237611
2023-02-24,有机硅,1663.53,-0.00868835
2023-02-24,核污防治,984.15,-0.0003352
2023-02-24,核电核能,1090.9,-0.00057717
2023-02-24,次新股,2015.45,-0.00086259
2023-02-24,毫米雷达,993.38,-0.02084709
2023-02-24,民营医院,2186.02,-0.0026826
2023-02-24,氟概念,2827.07,-0.00246643
2023-02-24,氢能源,1263.69,-0.00441192
2023-02-24,水产品,648.57,-0.00501657
2023-02-24,水利建设,1293.91,-0.00316636
2023-02-24,汽车拆解,910.49,-0.00578735
2023-02-24,汽车电子,1506.26,-0.00645102
2023-02-24,汽车芯片,707.32,-0.00156684
2023-02-24,海南自贸,3543.22,-0.00561011
2023-02-24,海峡西岸,1432.44,-0.00615412
2023-02-24,消费电子,1311.53,-0.0036465
2023-02-24,烟草概念,1771.67,-0.00209531
2023-02-24,热泵概念,982.63,-0.00879609
2023-02-24,热管理,978.22,-0.01003906
2023-02-24,燃料电池,1703.76,-0.0083522
2023-02-24,物业管理,1123.87,-0.00841708
2023-02-24,物联网,1545.56,0.00255575
2023-02-24,特斯拉,3472.78,-0.00839477
2023-02-24,特高压,1852.29,-0.00171923
2023-02-24,猪肉,2514.75,-0.00336867
2023-02-24,生物疫苗,3237.76,-0.00046615
2023-02-24,生物质能,1392.95,-0.00799755
2023-02-24,电子纸,860.85,-0.00383031
2023-02-24,电子身份,1212.87,0.00354132
2023-02-24,电池回收,891.82,-0.00756716
2023-02-24,白酒概念,9070.64,-0.00712043
2023-02-24,百度概念,1117.94,0.00139737
2023-02-24,盐湖提锂,1056.43,-0.00619932
2023-02-24,知识产权,839.57,0.00734297
2023-02-24,石墨烯,1764.46,-0.00219415
2023-02-24,碳中和,1492.41,-0.00227302
2023-02-24,碳纤维,1940.13,-0.00416784
2023-02-24,磷概念,2036.11,-0.00302113
2023-02-24,种业,1637.42,-0.00808113
2023-02-24,租购同权,764.46,-0.00617517
2023-02-24,稀土永磁,830.7,-0.01034097
2023-02-24,稀缺资源,762.0,-0.01337511
2023-02-24,粤港澳,1711.11,-0.00306461
2023-02-24,粮食概念,1027.27,-0.00982207
2023-02-24,维生素,1559.52,-0.00266677
2023-02-24,绿色建筑,1016.47,-0.00393928
2023-02-24,绿色电力,943.88,-0.00235702
2023-02-24,网红经济,922.93,-0.00312156
2023-02-24,网络游戏,1037.68,0.00352988
2023-02-24,职业教育,769.9,-0.00158211
2023-02-24,聚氨酯,4448.75,-0.0037956
2023-02-24,肝炎概念,1223.79,-0.00469274
2023-02-24,胎压监测,1795.03,-0.00949107
2023-02-24,腾讯概念,686.81,0.00604969
2023-02-24,航运概念,1255.95,0.00033452
2023-02-24,节能环保,2634.58,-0.00399223
2023-02-24,芯片,1555.04,-3.858e-05
2023-02-24,苹果概念,3487.69,-0.00365378
2023-02-24,草甘膦,2213.78,-0.00702419
2023-02-24,虚拟现实,708.97,0.00011285
2023-02-24,虚拟电厂,1112.53,0.00098972
2023-02-24,虫害防治,1394.72,-0.00132467
2023-02-24,血氧仪,1011.75,-0.00670541
2023-02-24,装配建筑,1087.57,-0.00434854
2023-02-24,赛马概念,764.6,0.00301718
2023-02-24,超导概念,2143.49,0.00259127
2023-02-24,超清视频,1606.52,1.245e-05
2023-02-24,超级电容,1632.42,-0.00201746
2023-02-24,跨境支付,955.27,0.00156221
2023-02-24,跨境电商,977.06,-0.00053193
2023-02-24,辅助生殖,1062.85,-0.0049898
2023-02-24,边缘计算,1098.04,0.00767198
2023-02-24,远程办公,999.17,0.00917088
2023-02-24,通达信88,2314.47,-0.01115535
2023-02-24,量子科技,1082.48,0.00385785
2023-02-24,钒电池,1053.98,-0.00429841
2023-02-24,钙钛矿,955.11,-0.01702259
2023-02-24,钛金属,1601.56,-0.00265906
2023-02-24,钠电池,977.36,-0.00772612
2023-02-24,钴金属,949.01,-0.00858728
2023-02-24,锂电池,2609.29,-0.00635194
2023-02-24,锂矿,914.35,-0.00697243
2023-02-24,镍金属,971.89,-0.00867002
2023-02-24,阿里概念,1135.31,0.00313671
2023-02-24,降解塑料,1029.36,-0.00658187
2023-02-24,雄安新区,1536.27,-0.00556037
2023-02-24,页岩气,1344.24,-0.00059478
2023-02-24,预制菜,1137.9,-0.00385188
2023-02-24,风沙治理,1071.09,-0.00815816
2023-02-24,风电,2186.62,-0.00377692
2023-02-24,食品安全,2518.65,-0.00162917
2023-02-24,高压快充,978.23,-0.00691342
2023-02-24,高端装备,1685.16,-0.00066418
2023-02-24,高铁,1292.14,-0.0041694
2023-02-24,鸡肉,1064.71,0.00094011
2023-02-24,黄金概念,950.46,-0.00627313
2023-02-27,3D打印,2232.86,-0.0086928
2023-02-27,5G概念,1719.8,-0.00989073
2023-02-27,AIGC概念,1107.29,-0.02286445
2023-02-27,BIPV概念,1377.82,-0.00316886
2023-02-27,C2M概念,1570.1,-0.00493697
2023-02-27,CPO概念,1064.03,-0.00665634
2023-02-27,CXO概念,889.19,-0.01612154
2023-02-27,ChatGPT,1195.93,-0.02094129
2023-02-27,DRG-DIP,1036.65,-0.02440287
2023-02-27,EDA概念,894.23,-0.01741605
2023-02-27,ETC概念,1552.23,-0.01322289
2023-02-27,HJT电池,1305.77,-0.00305397
2023-02-27,MCU芯片,789.47,-0.01422221
2023-02-27,MicroLED,1053.64,-0.00607501
2023-02-27,MiniLED,695.01,-0.00994316
2023-02-27,NFT概念,905.14,-0.01858438
2023-02-27,NMN概念,1493.11,-0.00661322
2023-02-27,OLED概念,1291.88,-0.01012949
2023-02-27,POE胶膜,1143.89,0.00537894
2023-02-27,PPP概念,460.79,-0.01084063
2023-02-27,PVDF概念,1113.66,0.00839377
2023-02-27,ST板块,1190.2,-0.00614583
2023-02-27,TOPCon,844.38,0.00027246
2023-02-27,Web3概念,1084.98,-0.02140325
2023-02-27,一体压铸,985.02,-0.00445711
2023-02-27,一带一路,1845.71,-0.00402016
2023-02-27,三代半导,947.14,-0.00982709
2023-02-27,上海自贸,1995.41,-0.00613628
2023-02-27,东数西算,1033.51,-0.01752001
2023-02-27,中俄贸易,1004.98,-0.00701526
2023-02-27,临界发电,1081.86,-0.00523194
2023-02-27,乡村振兴,1299.03,-0.0040023
2023-02-27,云游戏,1038.1,-0.01604694
2023-02-27,云计算,2185.87,-0.01264308
2023-02-27,互联金融,2090.22,-0.01369359
2023-02-27,人工智能,1148.77,-0.01593325
2023-02-27,人脑工程,998.09,-0.01761828
2023-02-27,人造肉,1178.24,-0.00556198
2023-02-27,代糖概念,1017.14,0.00014749
2023-02-27,仿制药,1154.09,-0.00950084
2023-02-27,体育概念,1419.48,-0.008182
2023-02-27,供销社,1108.71,-0.00357692
2023-02-27,信创,1013.97,-0.01377258
2023-02-27,信息安全,1808.56,-0.01484895
2023-02-27,储能,1309.45,-0.00191317
2023-02-27,元宇宙,1237.74,-0.01788491
2023-02-27,充电桩,3418.2,-0.00043571
2023-02-27,先进封装,910.98,-0.02538755
2023-02-27,光伏,3218.85,-0.00277588
2023-02-27,光刻机,1771.02,-0.01020522
2023-02-27,光热发电,911.3,-0.01063945
2023-02-27,免疫治疗,966.82,-0.01341878
2023-02-27,免税概念,1104.38,-0.004516
2023-02-27,养老概念,1303.74,-0.01097701
2023-02-27,军民融合,1122.97,-0.00704724
2023-02-27,冷链物流,1026.14,-0.00824417
2023-02-27,减速器,947.68,-0.00944895
2023-02-27,分散染料,635.23,-0.00937247
2023-02-27,创投概念,1264.74,-0.00948428
2023-02-27,创新药,1000.46,-0.01310001
2023-02-27,化肥概念,935.82,0.00657194
2023-02-27,区块链,819.31,-0.01449432
2023-02-27,医废处理,956.96,-0.01302612
2023-02-27,医美概念,1144.24,-0.01227492
2023-02-27,华为鸿蒙,845.24,-0.0207042
2023-02-27,博彩概念,1911.42,-0.00557194
2023-02-27,卫星导航,1997.3,-0.00309956
2023-02-27,口罩防护,1545.19,-0.01194473
2023-02-27,可燃冰,1335.13,-0.00370124
2023-02-27,含B股,1397.11,-0.00363001
2023-02-27,含GDR,895.34,-0.00058045
2023-02-27,含H股,1443.67,-0.00375403
2023-02-27,含可转债,1497.59,-0.00542583
2023-02-27,固态电池,905.87,-0.00865635
2023-02-27,国产软件,1724.74,-0.01095284
2023-02-27,国资云,1354.79,-0.01531406
2023-02-27,国防军工,1539.26,-0.00812568
2023-02-27,土地流转,1322.5,-0.00501068
2023-02-27,地下管网,1005.5,-0.01215283
2023-02-27,地摊经济,1529.54,-0.0040112
2023-02-27,地热能,1731.59,-0.00692222
2023-02-27,垃圾分类,977.7,-0.01128572
2023-02-27,培育钻石,889.39,-0.00640138
2023-02-27,基因概念,2677.81,-0.01328003
2023-02-27,复合铜箔,916.46,-0.01436837
2023-02-27,大数据,1166.17,-0.01437651
2023-02-27,大飞机,1081.72,-0.00803316
2023-02-27,天然气,979.35,-0.00704654
2023-02-27,婴童概念,2310.11,-0.00990901
2023-02-27,安防服务,3810.63,-0.01110186
2023-02-27,家庭医生,998.43,-0.02038834
2023-02-27,小米概念,1426.21,-0.01533395
2023-02-27,工业互联,1375.43,-0.00788396
2023-02-27,工业大麻,772.39,-0.01065697
2023-02-27,工业母机,1010.16,-0.01585106
2023-02-27,工业气体,864.72,-0.00491375
2023-02-27,工业软件,984.77,0.0
2023-02-27,幽门菌,952.57,-0.00748111
2023-02-27,抖音概念,769.16,-0.01607972
2023-02-27,换电概念,882.07,-0.00177674
2023-02-27,操作系统,1007.52,-0.01413936
2023-02-27,数字孪生,1045.12,-0.01254724
2023-02-27,数字水印,954.89,-0.00764874
2023-02-27,数字货币,1302.29,-0.01890929
2023-02-27,数据中心,1060.31,-0.01280189
2023-02-27,数据确权,1069.5,-0.02251997
2023-02-27,新型城镇,906.91,-0.01007488
2023-02-27,新型烟草,949.83,-0.01585279
2023-02-27,新材料,1115.06,-0.00737971
2023-02-27,新能源车,1361.92,-0.00796154
2023-02-27,新零售,1054.61,0.00194763
2023-02-27,旅游概念,1025.12,0.00262118
2023-02-27,无人机,594.73,-0.00576749
2023-02-27,无人驾驶,1577.84,-0.01274551
2023-02-27,无线耳机,1736.13,-0.01357931
2023-02-27,智慧城市,775.7,-0.01052363
2023-02-27,智慧政务,972.21,-0.01640986
2023-02-27,智能交通,2854.16,-0.00644694
2023-02-27,智能医疗,1383.41,-0.01519833
2023-02-27,智能家居,2293.22,-0.00932262
2023-02-27,智能机器,2832.89,-0.01026458
2023-02-27,智能电网,1896.08,0.00277126
2023-02-27,智能穿戴,1901.12,-0.01564717
2023-02-27,有机硅,1665.99,0.00147878
2023-02-27,核污防治,972.98,-0.0113499
2023-02-27,核电核能,1087.5,-0.00311669
2023-02-27,次新股,1997.1,-0.00910467
2023-02-27,毫米雷达,976.85,-0.01664016
2023-02-27,民营医院,2162.3,-0.01085077
2023-02-27,氟概念,2860.49,0.01182143
2023-02-27,氢能源,1255.58,-0.00641771
2023-02-27,水产品,644.58,-0.006152
2023-02-27,水利建设,1278.57,-0.01185554
2023-02-27,汽车拆解,900.7,-0.01075245
2023-02-27,汽车电子,1482.74,-0.01561483
2023-02-27,汽车芯片,692.83,-0.02048578
2023-02-27,海南自贸,3516.9,-0.00742827
2023-02-27,海峡西岸,1427.69,-0.00331602
2023-02-27,消费电子,1292.68,-0.01437253
2023-02-27,烟草概念,1758.2,-0.007603
2023-02-27,热泵概念,974.67,-0.00810071
2023-02-27,热管理,967.09,-0.01137781
2023-02-27,燃料电池,1688.92,-0.00871015
2023-02-27,物业管理,1111.52,-0.01098882
2023-02-27,物联网,1529.76,-0.01022283
2023-02-27,特斯拉,3440.97,-0.00915981
2023-02-27,特高压,1854.82,0.00136588
2023-02-27,猪肉,2495.61,-0.00761109
2023-02-27,生物疫苗,3203.71,-0.01051653
2023-02-27,生物质能,1377.97,-0.01075415
2023-02-27,电子纸,849.72,-0.01292908
2023-02-27,电子身份,1191.1,-0.01794916
2023-02-27,电池回收,884.83,-0.0078379
2023-02-27,白酒概念,9014.78,-0.00615833
2023-02-27,百度概念,1097.16,-0.01858776
2023-02-27,盐湖提锂,1051.93,-0.00425963
2023-02-27,知识产权,821.57,-0.02143955
2023-02-27,石墨烯,1754.14,-0.00584881
2023-02-27,碳中和,1475.84,-0.01110285
2023-02-27,碳纤维,1922.41,-0.00913341
2023-02-27,磷概念,2060.35,0.01190505
2023-02-27,种业,1631.64,-0.00352994
2023-02-27,租购同权,758.84,-0.00735159
2023-02-27,稀土永磁,822.55,-0.009811
2023-02-27,稀缺资源,757.55,-0.0058399
2023-02-27,粤港澳,1699.76,-0.00663312
2023-02-27,粮食概念,1023.21,-0.00395222
2023-02-27,维生素,1546.13,-0.00858598
2023-02-27,绿色建筑,1006.4,-0.00990683
2023-02-27,绿色电力,937.36,-0.00690766
2023-02-27,网红经济,912.46,-0.01134431
2023-02-27,网络游戏,1021.54,-0.01555393
2023-02-27,职业教育,759.99,-0.0128718
2023-02-27,聚氨酯,4432.87,-0.00356954
2023-02-27,肝炎概念,1210.44,-0.01090873
2023-02-27,胎压监测,1761.57,-0.01864036
2023-02-27,腾讯概念,677.94,-0.01291478
2023-02-27,航运概念,1247.71,-0.00656077
2023-02-27,节能环保,2613.63,-0.00795193
2023-02-27,芯片,1535.77,-0.01239196
2023-02-27,苹果概念,3433.89,-0.01542568
2023-02-27,草甘膦,2266.6,0.02385964
2023-02-27,虚拟现实,698.18,-0.01521926
2023-02-27,虚拟电厂,1112.51,-1.798e-05
2023-02-27,虫害防治,1394.18,-0.00038717
2023-02-27,血氧仪,1000.29,-0.01132691
2023-02-27,装配建筑,1076.32,-0.01034416
2023-02-27,赛马概念,752.0,-0.0164792
2023-02-27,超导概念,2155.92,0.00579895
2023-02-27,超清视频,1584.56,-0.0136693
2023-02-27,超级电容,1623.88,-0.0052315
2023-02-27,跨境支付,942.47,-0.01339935
2023-02-27,跨境电商,967.33,-0.00995845
2023-02-27,辅助生殖,1048.06,-0.01391542
2023-02-27,边缘计算,1085.28,-0.01162071
2023-02-27,远程办公,986.68,-0.01250038
2023-02-27,通达信88,2303.18,-0.00487801
2023-02-27,量子科技,1071.72,-0.00994014
2023-02-27,钒电池,1049.89,-0.00388053
2023-02-27,钙钛矿,946.98,-0.00851211
2023-02-27,钛金属,1591.0,-0.00659357
2023-02-27,钠电池,968.09,-0.00948473
2023-02-27,钴金属,939.62,-0.00989452
2023-02-27,锂电池,2592.33,-0.00649985
2023-02-27,锂矿,912.66,-0.00184831
2023-02-27,镍金属,963.32,-0.00881787
2023-02-27,阿里概念,1118.49,-0.01481534
2023-02-27,降解塑料,1020.1,-0.00899588
2023-02-27,雄安新区,1532.87,-0.00221315
2023-02-27,页岩气,1334.58,-0.00718622
2023-02-27,预制菜,1133.91,-0.00350646
2023-02-27,风沙治理,1060.1,-0.01026058
2023-02-27,风电,2178.02,-0.00393301
2023-02-27,食品安全,2479.21,-0.01565918
2023-02-27,高压快充,978.18,-5.111e-05
2023-02-27,高端装备,1671.77,-0.00794583
2023-02-27,高铁,1289.19,-0.00228303
2023-02-27,鸡肉,1056.34,-0.0078613
2023-02-27,黄金概念,937.78,-0.01334091
2023-02-28,3D打印,2247.7,0.00664618
2023-02-28,5G概念,1739.16,0.01125712
2023-02-28,AIGC概念,1128.24,0.01892007
2023-02-28,BIPV概念,1383.98,0.00447083
2023-02-28,C2M概念,1595.23,0.01600535
2023-02-28,CPO概念,1087.39,0.02195427
2023-02-28,CXO概念,908.18,0.02135652
2023-02-28,ChatGPT,1220.27,0.02035236
2023-02-28,DRG-DIP,1064.97,0.02731877
2023-02-28,EDA概念,904.45,0.01142883
2023-02-28,ETC概念,1582.32,0.01938501
2023-02-28,HJT电池,1301.12,-0.00356112
2023-02-28,MCU芯片,794.74,0.00667536
2023-02-28,MicroLED,1061.55,0.00750731
2023-02-28,MiniLED,698.01,0.00431648
2023-02-28,NFT概念,919.64,0.01601962
2023-02-28,NMN概念,1523.26,0.02019275
2023-02-28,OLED概念,1301.58,0.00750844
2023-02-28,POE胶膜,1132.4,-0.01004467
2023-02-28,PPP概念,466.57,0.01254367
2023-02-28,PVDF概念,1114.54,0.00079019
2023-02-28,ST板块,1195.75,0.00466308
2023-02-28,TOPCon,847.38,0.0035529
2023-02-28,Web3概念,1107.53,0.02078379
2023-02-28,一体压铸,984.52,-0.0005076
2023-02-28,一带一路,1855.07,0.00507122
2023-02-28,三代半导,952.05,0.00518403
2023-02-28,上海自贸,2013.43,0.00903073
2023-02-28,东数西算,1056.92,0.02265097
2023-02-28,中俄贸易,1012.96,0.00794046
2023-02-28,临界发电,1092.01,0.00938199
2023-02-28,乡村振兴,1311.55,0.00963796
2023-02-28,云游戏,1049.06,0.01055775
2023-02-28,云计算,2233.66,0.02186315
2023-02-28,互联金融,2120.69,0.01457741
2023-02-28,人工智能,1168.59,0.01725324
2023-02-28,人脑工程,1015.21,0.01715276
2023-02-28,人造肉,1186.66,0.00714625
2023-02-28,代糖概念,1025.62,0.0083371
2023-02-28,仿制药,1186.77,0.02831668
2023-02-28,体育概念,1433.45,0.00984163
2023-02-28,供销社,1119.42,0.00965987
2023-02-28,信创,1038.19,0.02388631
2023-02-28,信息安全,1851.81,0.02391405
2023-02-28,储能,1315.48,0.00460499
2023-02-28,元宇宙,1257.56,0.01601306
2023-02-28,充电桩,3435.48,0.00505529
2023-02-28,先进封装,916.11,0.0056313
2023-02-28,光伏,3227.12,0.00256924
2023-02-28,光刻机,1781.55,0.00594573
2023-02-28,光热发电,915.91,0.00505871
2023-02-28,免疫治疗,987.48,0.02136902
2023-02-28,免税概念,1114.76,0.00939894
2023-02-28,养老概念,1326.35,0.01734241
2023-02-28,军民融合,1132.49,0.00847752
2023-02-28,冷链物流,1035.73,0.0093457
2023-02-28,减速器,951.45,0.00397814
2023-02-28,分散染料,639.84,0.00725721
2023-02-28,创投概念,1276.84,0.00956718
2023-02-28,创新药,1024.04,0.02356916
2023-02-28,化肥概念,937.48,0.00177385
2023-02-28,区块链,834.32,0.01832029
2023-02-28,医废处理,966.76,0.01024076
2023-02-28,医美概念,1172.17,0.02440921
2023-02-28,华为鸿蒙,861.02,0.01866925
2023-02-28,博彩概念,1929.95,0.00969436
2023-02-28,卫星导航,2013.61,0.00816602
2023-02-28,口罩防护,1565.4,0.0130793
2023-02-28,可燃冰,1347.72,0.00942979
2023-02-28,含B股,1408.9,0.00843885
2023-02-28,含GDR,903.76,0.00940425
2023-02-28,含H股,1453.21,0.00660816
2023-02-28,含可转债,1504.34,0.00450724
2023-02-28,固态电池,908.59,0.00300264
2023-02-28,国产软件,1754.08,0.01701126
2023-02-28,国资云,1404.59,0.03675846
2023-02-28,国防军工,1547.09,0.00508686
2023-02-28,土地流转,1340.11,0.01331569
2023-02-28,地下管网,1024.95,0.01934361
2023-02-28,地摊经济,1546.3,0.01095754
2023-02-28,地热能,1735.42,0.00221184
2023-02-28,垃圾分类,988.06,0.0105963
2023-02-28,培育钻石,899.99,0.01191828
2023-02-28,基因概念,2725.32,0.01774211
2023-02-28,复合铜箔,919.79,0.00363355
2023-02-28,大数据,1191.7,0.02189218
2023-02-28,大飞机,1087.76,0.0055837
2023-02-28,天然气,986.9,0.00770919
2023-02-28,婴童概念,2345.05,0.01512482
2023-02-28,安防服务,3879.02,0.01794716
2023-02-28,家庭医生,1017.67,0.01927025
2023-02-28,小米概念,1436.85,0.00746033
2023-02-28,工业互联,1394.92,0.01417011
2023-02-28,工业大麻,784.98,0.01630006
2023-02-28,工业母机,1016.22,0.00599905
2023-02-28,工业气体,871.51,0.00785225
2023-02-28,工业软件,997.56,0.0129878
2023-02-28,幽门菌,975.35,0.02391425
2023-02-28,抖音概念,782.01,0.01670654
2023-02-28,换电概念,882.65,0.00065754
2023-02-28,操作系统,1020.32,0.01270446
2023-02-28,数字孪生,1070.07,0.02387286
2023-02-28,数字水印,970.0,0.01582381
2023-02-28,数字货币,1333.63,0.0240653
2023-02-28,数据中心,1085.27,0.02354029
2023-02-28,数据确权,1091.98,0.02101917
2023-02-28,新型城镇,919.62,0.01401462
2023-02-28,新型烟草,958.08,0.00868576
2023-02-28,新材料,1119.81,0.00425986
2023-02-28,新能源车,1367.43,0.00404576
2023-02-28,新零售,1062.66,0.00763315
2023-02-28,旅游概念,1037.19,0.01177423
2023-02-28,无人机,599.73,0.00840718
2023-02-28,无人驾驶,1596.06,0.01154743
2023-02-28,无线耳机,1750.01,0.00799479
2023-02-28,智慧城市,791.2,0.01998195
2023-02-28,智慧政务,1004.04,0.03273984
2023-02-28,智能交通,2915.04,0.02133027
2023-02-28,智能医疗,1411.36,0.0202037
2023-02-28,智能家居,2313.41,0.00880421
2023-02-28,智能机器,2861.06,0.00994391
2023-02-28,智能电网,1905.62,0.00503143
2023-02-28,智能穿戴,1919.1,0.00945758
2023-02-28,有机硅,1667.26,0.00076231
2023-02-28,核污防治,982.54,0.00982548
2023-02-28,核电核能,1094.53,0.00646437
2023-02-28,次新股,2003.1,0.00300436
2023-02-28,毫米雷达,983.42,0.0067257
2023-02-28,民营医院,2200.66,0.01774037
2023-02-28,氟概念,2866.37,0.00205559
2023-02-28,氢能源,1264.02,0.00672199
2023-02-28,水产品,652.42,0.01216296
2023-02-28,水利建设,1295.84,0.01350728
2023-02-28,汽车拆解,907.19,0.00720551
2023-02-28,汽车电子,1494.92,0.00821452
2023-02-28,汽车芯片,697.65,0.00695697
2023-02-28,海南自贸,3563.52,0.01325599
2023-02-28,海峡西岸,1440.07,0.00867135
2023-02-28,消费电子,1300.71,0.0062119
2023-02-28,烟草概念,1777.47,0.01096007
2023-02-28,热泵概念,979.38,0.0048324
2023-02-28,热管理,973.53,0.00665915
2023-02-28,燃料电池,1701.24,0.0072946
2023-02-28,物业管理,1124.88,0.01201958
2023-02-28,物联网,1552.76,0.01503504
2023-02-28,特斯拉,3454.94,0.0040599
2023-02-28,特高压,1867.18,0.00666372
2023-02-28,猪肉,2509.21,0.00544957
2023-02-28,生物疫苗,3252.25,0.01515118
2023-02-28,生物质能,1388.03,0.00730059
2023-02-28,电子纸,859.32,0.01129784
2023-02-28,电子身份,1228.82,0.03166821
2023-02-28,电池回收,890.31,0.00619328
2023-02-28,白酒概念,9065.77,0.00565627
2023-02-28,百度概念,1116.1,0.01726275
2023-02-28,盐湖提锂,1057.81,0.00558973
2023-02-28,知识产权,838.2,0.02024173
2023-02-28,石墨烯,1767.64,0.00769608
2023-02-28,碳中和,1490.77,0.01011627
2023-02-28,碳纤维,1926.47,0.00211193
2023-02-28,磷概念,2065.16,0.00233455
2023-02-28,种业,1636.33,0.00287441
2023-02-28,租购同权,768.59,0.01284856
2023-02-28,稀土永磁,826.55,0.00486293
2023-02-28,稀缺资源,758.27,0.00095043
2023-02-28,粤港澳,1718.09,0.01078388
2023-02-28,粮食概念,1031.12,0.00773057
2023-02-28,维生素,1583.18,0.02396306
2023-02-28,绿色建筑,1015.57,0.00911169
2023-02-28,绿色电力,944.3,0.00740377
2023-02-28,网红经济,926.05,0.0148938
2023-02-28,网络游戏,1032.5,0.0107289
2023-02-28,职业教育,771.75,0.01547389
2023-02-28,聚氨酯,4436.25,0.00076249
2023-02-28,肝炎概念,1239.85,0.02429695
2023-02-28,胎压监测,1772.67,0.0063012
2023-02-28,腾讯概念,691.07,0.0193675
2023-02-28,航运概念,1254.28,0.00526565
2023-02-28,节能环保,2631.35,0.00677984
2023-02-28,芯片,1546.39,0.0069151
2023-02-28,苹果概念,3463.35,0.00857919
2023-02-28,草甘膦,2259.79,-0.0030045
2023-02-28,虚拟现实,705.65,0.01069925
2023-02-28,虚拟电厂,1119.77,0.00652578
2023-02-28,虫害防治,1397.67,0.00250326
2023-02-28,血氧仪,1007.88,0.0075878
2023-02-28,装配建筑,1088.22,0.01105619
2023-02-28,赛马概念,760.05,0.01070479
2023-02-28,超导概念,2162.25,0.0029361
2023-02-28,超清视频,1603.12,0.01171303
2023-02-28,超级电容,1633.94,0.00619504
2023-02-28,跨境支付,956.68,0.0150774
2023-02-28,跨境电商,979.48,0.01256035
2023-02-28,辅助生殖,1070.28,0.02120108
2023-02-28,边缘计算,1107.57,0.02053848
2023-02-28,远程办公,1005.52,0.01909434
2023-02-28,通达信88,2318.86,0.00680798
2023-02-28,量子科技,1086.12,0.01343635
2023-02-28,钒电池,1052.46,0.00244788
2023-02-28,钙钛矿,949.23,0.00237597
2023-02-28,钛金属,1597.27,0.00394092
2023-02-28,钠电池,975.27,0.00741667
